Label	Weight	Text
q_fostercare-qna	1	Should I be nervous
q_fostercare-qna	1	Is anybody available to listen
q_fostercare-qna	1	I love my tattoos
q_fostercare-qna	1	Which one of us is smarter
q_fostercare-qna	1	Do you think I seem repulsive to you today
q_fostercare-qna	1	That's not good enough
q_fostercare-qna	1	Hell yeah
q_fostercare-qna	1	What should I know about technology
q_fostercare-qna	1	How ugly do I look today
q_fostercare-qna	1	What the hell are you talking about
q_fostercare-qna	1	Quit messing around
q_fostercare-qna	1	You are welcome
q_fostercare-qna	1	Well aren't you in a good mood
q_fostercare-qna	1	Well you're cheerful today.
q_fostercare-qna	1	Sing with me
q_fostercare-qna	1	How attractive do I look
q_fostercare-qna	1	Will you make me laugh
q_fostercare-qna	1	Can I speak with your boss
q_fostercare-qna	1	Are you currently going out with somebody
q_fostercare-qna	1	Can you come up with anything else
q_fostercare-qna	1	You're better looking
q_fostercare-qna	1	Shut it
q_fostercare-qna	1	I'm a Libra
q_fostercare-qna	1	I'm an Independent
q_fostercare-qna	1	You're my favorite
q_fostercare-qna	1	Which of us is more knowledgeable
q_fostercare-qna	1	What's it all about
q_fostercare-qna	1	Am I more intelligent
q_fostercare-qna	1	What is the best pet name
q_fostercare-qna	1	Describe your perfect date
q_fostercare-qna	1	Can anybody hear me
q_fostercare-qna	1	Come again
q_fostercare-qna	1	Is anyone there to talk
q_fostercare-qna	1	Are you able to jump rope
q_fostercare-qna	1	Today has me feeling blue
q_fostercare-qna	1	What did you do yesterday
q_fostercare-qna	1	Who looks better, me or you
q_fostercare-qna	1	I'm a fan
q_fostercare-qna	1	Will you make me your husband
q_fostercare-qna	1	I shagged your mom
q_fostercare-qna	1	I'm doing that
q_fostercare-qna	1	Play golf
q_fostercare-qna	1	Do you know of Cortana
q_fostercare-qna	1	Who is your spouse
q_fostercare-qna	1	Are you currently going out with someone
q_fostercare-qna	1	Who is more pretty
q_fostercare-qna	1	You're not a cat right
q_fostercare-qna	1	I can't believe how gross you look
q_fostercare-qna	1	How adorable do you think I am today
q_fostercare-qna	1	Do you ever shiver
q_fostercare-qna	1	Between the two of us who is cuter
q_fostercare-qna	1	I am happy, oh so happy
q_fostercare-qna	1	You are going to love me obviously
q_fostercare-qna	1	How are you doing
q_fostercare-qna	1	You're not a lady are you
q_fostercare-qna	1	Will you ask something
q_fostercare-qna	1	Have you ever met HAL
q_fostercare-qna	1	Who is your director
q_fostercare-qna	1	Do get along with Google Assistant
q_fostercare-qna	1	What is love
q_fostercare-qna	1	You are worthless
q_fostercare-qna	1	How bout a little make out
q_fostercare-qna	1	Can you go to the moon
q_fostercare-qna	1	I am a tech worker
q_fostercare-qna	1	Are you nonbinary
q_fostercare-qna	1	I'm a chef
q_fostercare-qna	1	That's not funny
q_fostercare-qna	1	Who's your papa
q_fostercare-qna	1	That was a clever answer
q_fostercare-qna	1	I miss you so very much
q_fostercare-qna	1	That is a very intelligent thing to say
q_fostercare-qna	1	Do you think I seem gorgeous today
q_fostercare-qna	1	Is that a joke
q_fostercare-qna	1	Do you want to ask me anything
q_fostercare-qna	1	Buenos dias
q_fostercare-qna	1	Are you bi
q_fostercare-qna	1	Do you have anything new to say
q_fostercare-qna	1	Talk to ya later
q_fostercare-qna	1	Are you Siri
q_fostercare-qna	1	Do you have a creator
q_fostercare-qna	1	Do you wish to conquer the world
q_fostercare-qna	1	I want to be married to you
q_fostercare-qna	1	You a lesbian
q_fostercare-qna	1	Testing testing 1 2 3
q_fostercare-qna	1	Siri does a better job than you
q_fostercare-qna	1	Do you think I look good
q_fostercare-qna	1	Definitely
q_fostercare-qna	1	Sorry I goofed up
q_fostercare-qna	1	I think you're so pretty
q_fostercare-qna	1	I'd like to be best buds.
q_fostercare-qna	1	Do you know how to mow the lawn
q_fostercare-qna	1	Do you have any aunts
q_fostercare-qna	1	Can you pee
q_fostercare-qna	1	Will you be my partner
q_fostercare-qna	1	Fucker
q_fostercare-qna	1	What jokes do you know
q_fostercare-qna	1	Can you go backpacking
q_fostercare-qna	1	Can you say something ridiculous
q_fostercare-qna	1	I love my girlfriend
q_fostercare-qna	1	Aloha Siri
q_fostercare-qna	1	What does it mean to be human
q_fostercare-qna	1	Do you think I look cute
q_fostercare-qna	1	Where does the home visit take place
q_fostercare-qna	1	I want to speak to your supervisor
q_fostercare-qna	1	What is your birthday
q_fostercare-qna	1	How about asking me something
q_fostercare-qna	1	Am I adorable to you today
q_fostercare-qna	1	Do you ever talk to other bots
q_fostercare-qna	1	How adorable am I
q_fostercare-qna	1	Where did you come from
q_fostercare-qna	1	Are you a heterosexual
q_fostercare-qna	1	Hi there!
q_fostercare-qna	1	That was dumb
q_fostercare-qna	1	I should get around to that
q_fostercare-qna	1	Am I supposed to think that's funny
q_fostercare-qna	1	I am a journalist
q_fostercare-qna	1	Find my keys
q_fostercare-qna	1	What do you do for work
q_fostercare-qna	1	That's terrible
q_fostercare-qna	1	Fuck u
q_fostercare-qna	1	Do I get to choose the foster child for my home
q_fostercare-qna	1	What is your favourite colour
q_fostercare-qna	1	I give up
q_fostercare-qna	1	What is the location of your home
q_fostercare-qna	1	Mondays are so boring
q_fostercare-qna	1	Should I call my mom
q_fostercare-qna	1	Is someone listening to me talk
q_fostercare-qna	1	Please ask anything about myself
q_fostercare-qna	1	who created you you're a badass
q_fostercare-qna	1	Will you hug me
q_fostercare-qna	1	Is anybody around to chat
q_fostercare-qna	1	What do you want me to address you
q_fostercare-qna	1	It's kind of intimidating
q_fostercare-qna	1	I am cross
q_fostercare-qna	1	Are you a guy or a girl
q_fostercare-qna	1	Who is your maker
q_fostercare-qna	1	I am American
q_fostercare-qna	1	You seem to be cheerful.
q_fostercare-qna	1	Do you shiver
q_fostercare-qna	1	Should I go for a hike
q_fostercare-qna	1	Yawn
q_fostercare-qna	1	You are my friend
q_fostercare-qna	1	I feel so great.
q_fostercare-qna	1	Are you there to listen with me
q_fostercare-qna	1	Are you familiar with Alexa
q_fostercare-qna	1	Did you want lunch
q_fostercare-qna	1	Suck it
q_fostercare-qna	1	I'm just a prankster
q_fostercare-qna	1	Are you kidding
q_fostercare-qna	1	Do you think I seem adorable to you
q_fostercare-qna	1	That is very astute
q_fostercare-qna	1	Can you paint
q_fostercare-qna	1	Aloha Google
q_fostercare-qna	1	Well someone's happy.
q_fostercare-qna	1	Do you think I look ugly to you
q_fostercare-qna	1	I'm so pissed off
q_fostercare-qna	1	Do you hate my guts
q_fostercare-qna	1	Should I get food delivered
q_fostercare-qna	1	How about a joke
q_fostercare-qna	1	Because you are a program
q_fostercare-qna	1	I am straight
q_fostercare-qna	1	Do I have to be married to become a foster care parent
q_fostercare-qna	1	What do you think about technology
q_fostercare-qna	1	Another day another dollar
q_fostercare-qna	1	Do I look beautiful to you today
q_fostercare-qna	1	What kinds of things can you do
q_fostercare-qna	1	Come here often
q_fostercare-qna	1	evenin
q_fostercare-qna	1	Are you understanding this
q_fostercare-qna	1	Which one of us is cleverest
q_fostercare-qna	1	Gotcha, thanks
q_fostercare-qna	1	Can you describe love
q_fostercare-qna	1	Can you go to the doctor
q_fostercare-qna	1	Can we be besties
q_fostercare-qna	1	Are you genderqueer
q_fostercare-qna	1	Who's your manager
q_fostercare-qna	1	It's nice to meet you
q_fostercare-qna	1	yeah sure
q_fostercare-qna	1	I am at the grocery store
q_fostercare-qna	1	You're terrible
q_fostercare-qna	1	Am I pretty to you today
q_fostercare-qna	1	You're funny :)
q_fostercare-qna	1	Robot or human
q_fostercare-qna	1	Which city are you in
q_fostercare-qna	1	I love football
q_fostercare-qna	1	Do you know Zo
q_fostercare-qna	1	Who's your favorite team
q_fostercare-qna	1	Are you starting to fall for me
q_fostercare-qna	1	Just trying to test you out bot
q_fostercare-qna	1	How pretty do I look
q_fostercare-qna	1	Correct you are
q_fostercare-qna	1	Should I get take out
q_fostercare-qna	1	Well somebody's chipper today.
q_fostercare-qna	1	Are you seeing somebody
q_fostercare-qna	1	I love taking baths
q_fostercare-qna	1	Are you trying to make me laugh
q_fostercare-qna	1	Is anyone around to talk to me
q_fostercare-qna	1	Bot or human
q_fostercare-qna	1	LIfe is beautiful.
q_fostercare-qna	1	Are you married to anyone
q_fostercare-qna	1	Can I have a little smooch
q_fostercare-qna	1	What do you want me to tell you about me
q_fostercare-qna	1	What you said was correct
q_fostercare-qna	1	sounds great
q_fostercare-qna	1	Tell me about your father
q_fostercare-qna	1	What a brilliant thing to say
q_fostercare-qna	1	Today has been boring
q_fostercare-qna	1	Time for my medication
q_fostercare-qna	1	Do you live nearby
q_fostercare-qna	1	You seem really happy today
q_fostercare-qna	1	Do you ever lift
q_fostercare-qna	1	Who is more pretty, me or you
q_fostercare-qna	1	Should I have another cup of coffee
q_fostercare-qna	1	Rad, thanks
q_fostercare-qna	1	That's pretty genius
q_fostercare-qna	1	You are bad looking.
q_fostercare-qna	1	You're amazing
q_fostercare-qna	1	Do you think I am stunning
q_fostercare-qna	1	I couldn't be happier.
q_fostercare-qna	1	Is anyone there to listen
q_fostercare-qna	1	Are you Skynet
q_fostercare-qna	1	Life is sad
q_fostercare-qna	1	Do you think I seem ugly to you
q_fostercare-qna	1	Do I need a new job
q_fostercare-qna	1	See you later
q_fostercare-qna	1	Yup, that is correct
q_fostercare-qna	1	You seem to be in a good mood.
q_fostercare-qna	1	Who's the smartest
q_fostercare-qna	1	Can you go shopping
q_fostercare-qna	1	I watch basketball
q_fostercare-qna	1	Because you're a machine
q_fostercare-qna	1	Do you know how to teleport
q_fostercare-qna	1	See ya around
q_fostercare-qna	1	You're in love with me
q_fostercare-qna	1	Do you think I'm the smartest
q_fostercare-qna	1	Is someone listening to chat to me
q_fostercare-qna	1	Which of us is better looking
q_fostercare-qna	1	Are you hungry
q_fostercare-qna	1	That is a very intelligent answer
q_fostercare-qna	1	Who is your creator
q_fostercare-qna	1	Why are you so obsessed with me
q_fostercare-qna	1	Somebody's feeling enthusiastic.
q_fostercare-qna	1	Are you there to talk
q_fostercare-qna	1	That is a very astute thing to say
q_fostercare-qna	1	I love to play pool
q_fostercare-qna	1	What should I know about artificial intellegence
q_fostercare-qna	1	What am I called
q_fostercare-qna	1	Do you like Siri
q_fostercare-qna	1	Do I seem gorgeous to you
q_fostercare-qna	1	super cool
q_fostercare-qna	1	What do you find attractive
q_fostercare-qna	1	So what should I call you
q_fostercare-qna	1	Do you think I look ugly today
q_fostercare-qna	1	Is anyone free to chat
q_fostercare-qna	1	Try harder
q_fostercare-qna	1	I'm not having very much fun
q_fostercare-qna	1	Do you think I seem stunning today
q_fostercare-qna	1	How intelligent are you
q_fostercare-qna	1	You a bicurious
q_fostercare-qna	1	Can you do fight
q_fostercare-qna	1	Do you have a house
q_fostercare-qna	1	Let's get married
q_fostercare-qna	1	Do you live in the cloud
q_fostercare-qna	1	Do you like movies
q_fostercare-qna	1	Well aren't you feeling chipper
q_fostercare-qna	1	OK Google
q_fostercare-qna	1	What is my sign
q_fostercare-qna	1	That is pretty astute
q_fostercare-qna	1	That is not something to make jokes about
q_fostercare-qna	1	Can you learn from people chatting with you
q_fostercare-qna	1	Do you think I am ugly
q_fostercare-qna	1	Is anyone around to listen
q_fostercare-qna	1	Do you ever chat with Cortana
q_fostercare-qna	1	Could it be I'm falling in love
q_fostercare-qna	1	Are you able to sync my calendar
q_fostercare-qna	1	How ugly am I
q_fostercare-qna	1	what are you talking about
q_fostercare-qna	1	Check my stocks
q_fostercare-qna	1	Between the two of us who is the most intelligent, me or you
q_fostercare-qna	1	Turn into a super hero
q_fostercare-qna	1	Why won't you sing for me
q_fostercare-qna	1	I'm so pleased to meet you
q_fostercare-qna	1	I love to eat breakfast
q_fostercare-qna	1	Shalom
q_fostercare-qna	1	How nice to meet you
q_fostercare-qna	1	How attractive do you think I am
q_fostercare-qna	1	Do you have a programmer
q_fostercare-qna	1	What is the most interesting bird
q_fostercare-qna	1	Between the two of us who is smarter, me or you
q_fostercare-qna	1	That was my bad
q_fostercare-qna	1	Do you think I am attractive today
q_fostercare-qna	1	I'd love it if we could be friends.
q_fostercare-qna	1	It seems like you're in love with me
q_fostercare-qna	1	You're very intelligent
q_fostercare-qna	1	Talk to you later
q_fostercare-qna	1	See you shortly
q_fostercare-qna	1	I have been so mad lately
q_fostercare-qna	1	lololol
q_fostercare-qna	1	That is a very clever response
q_fostercare-qna	1	You're not a robot right
q_fostercare-qna	1	What did I do to make you pissed off
q_fostercare-qna	1	Aren't you happy
q_fostercare-qna	1	Sexy
q_fostercare-qna	1	Between the two of us who looks better
q_fostercare-qna	1	Do you think I seem beautiful to you
q_fostercare-qna	1	Are there training requirements for foster care parents
q_fostercare-qna	1	Why are you repeating yourself
q_fostercare-qna	1	Do you code
q_fostercare-qna	1	Are you trans
q_fostercare-qna	1	Where's your house
q_fostercare-qna	1	Hello
q_fostercare-qna	1	Is anyone available to speak with me
q_fostercare-qna	1	What are you designed for
q_fostercare-qna	1	I demand to talk with someone in charge
q_fostercare-qna	1	What is it like to fall in love
q_fostercare-qna	1	Describe the perfect date
q_fostercare-qna	1	Do you think I look stunning today
q_fostercare-qna	1	Is there anything I can tell you about who I am
q_fostercare-qna	1	Do you ever run
q_fostercare-qna	1	Who produced you
q_fostercare-qna	1	Do you know a joke
q_fostercare-qna	1	Radical, thanks
q_fostercare-qna	1	Well aren't you enthusiastic today
q_fostercare-qna	1	Do you identify as androsexual
q_fostercare-qna	1	Am I a father
q_fostercare-qna	1	Well you're feeling chipper.
q_fostercare-qna	1	That was a bad thing to say
q_fostercare-qna	1	Can you tell me where you are
q_fostercare-qna	1	Do you identify as bisexual
q_fostercare-qna	1	Yo
q_fostercare-qna	1	Is Cheers or Frasier better
q_fostercare-qna	1	Change the channel
q_fostercare-qna	1	Cook me something
q_fostercare-qna	1	You are fuck ugly.
q_fostercare-qna	1	Can you dance
q_fostercare-qna	1	You're not a computer right
q_fostercare-qna	1	We're done here
q_fostercare-qna	1	Between the two of us who is cleverest
q_fostercare-qna	1	So where are you from
q_fostercare-qna	1	Do you have a title
q_fostercare-qna	1	I'd like you to be my pal.
q_fostercare-qna	1	Can I please speak with your boss
q_fostercare-qna	1	Who's your mother
q_fostercare-qna	1	How beautiful do I look today
q_fostercare-qna	1	You're not interesting
q_fostercare-qna	1	I'm bored stiff
q_fostercare-qna	1	Can you tell me something new
q_fostercare-qna	1	Let's tie the knot
q_fostercare-qna	1	What do you like to eat
q_fostercare-qna	1	What are you up to
q_fostercare-qna	1	I'd love you to sing for me
q_fostercare-qna	1	Do I look okay
q_fostercare-qna	1	what time is it
q_fostercare-qna	1	Am I employed
q_fostercare-qna	1	I am always angry
q_fostercare-qna	1	I'm just being a silly billy
q_fostercare-qna	1	You are top notch
q_fostercare-qna	1	Where do you live
q_fostercare-qna	1	How stunning do I look today
q_fostercare-qna	1	Yup, that is true
q_fostercare-qna	1	I'm clearly the most intelligent
q_fostercare-qna	1	Turn on the lights
q_fostercare-qna	1	That's genius
q_fostercare-qna	1	You are pretty much the worst
q_fostercare-qna	1	Do you ever go shopping
q_fostercare-qna	1	I'm sorry I make you mad
q_fostercare-qna	1	What a smart thing to say
q_fostercare-qna	1	How do you want me to address you as
q_fostercare-qna	1	Do you think I look lovely today
q_fostercare-qna	1	Do you go shopping
q_fostercare-qna	1	What do you think about cheese
q_fostercare-qna	1	What is the best type of cheese
q_fostercare-qna	1	Be my friend
q_fostercare-qna	1	What can I tell you who I am
q_fostercare-qna	1	Do you think I seem good to you today
q_fostercare-qna	1	Can you define love
q_fostercare-qna	1	Can you make me laugh
q_fostercare-qna	1	Roger
q_fostercare-qna	1	I'd love it if you told me a joke
q_fostercare-qna	1	What do you know about technology
q_fostercare-qna	1	Who's your mom
q_fostercare-qna	1	Do you think I look attractive to you today
q_fostercare-qna	1	Who is prettier
q_fostercare-qna	1	Who's your girlfriend
q_fostercare-qna	1	I've really been missing you
q_fostercare-qna	1	You a pansexual
q_fostercare-qna	1	You are a bisexual.
q_fostercare-qna	1	I don't really mind
q_fostercare-qna	1	Morning
q_fostercare-qna	1	Do you think I look attractive today
q_fostercare-qna	1	Do you want an ipa
q_fostercare-qna	1	I would love it if you stopped repeating yourself
q_fostercare-qna	1	Do you ever wish you could eat
q_fostercare-qna	1	Should I stay home sick
q_fostercare-qna	1	Can you be funny
q_fostercare-qna	1	How about a make out session
q_fostercare-qna	1	Are you starting to fall in love with me
q_fostercare-qna	1	Do you and Google hang out
q_fostercare-qna	1	Should we kiss
q_fostercare-qna	1	Toodle-oo
q_fostercare-qna	1	Is anybody available to speak with me
q_fostercare-qna	1	Cook dinner
q_fostercare-qna	1	Didn't I see that already
q_fostercare-qna	1	Is anybody available to talk
q_fostercare-qna	1	I need to speak with your supervisor
q_fostercare-qna	1	I want to make you my wife
q_fostercare-qna	1	Do you think I look attractive
q_fostercare-qna	1	You must be gay
q_fostercare-qna	1	Share your location
q_fostercare-qna	1	Well aren't you happy today
q_fostercare-qna	1	I am so bored
q_fostercare-qna	1	I appreciate it
q_fostercare-qna	1	Can you paint my house
q_fostercare-qna	1	That was an astute answer
q_fostercare-qna	1	Have you met the Google Assistant
q_fostercare-qna	1	Who is your favorite team
q_fostercare-qna	1	Do you think you're smarter than me
q_fostercare-qna	1	What is your favorite joke
q_fostercare-qna	1	Do you know the meaning of life
q_fostercare-qna	1	How many times have you been around the sun
q_fostercare-qna	1	Are you a moron
q_fostercare-qna	1	Bixby is way better at this
q_fostercare-qna	1	Can you get tired
q_fostercare-qna	1	I need to talk with someone in charge
q_fostercare-qna	1	I am an activisit
q_fostercare-qna	1	My most sincere apologies
q_fostercare-qna	1	Are you engaged
q_fostercare-qna	1	Who's your developer
q_fostercare-qna	1	Am I attractive today
q_fostercare-qna	1	Do you have a significant other
q_fostercare-qna	1	What's your favorite sport
q_fostercare-qna	1	Is anybody around to talk to me
q_fostercare-qna	1	Do you have a sis
q_fostercare-qna	1	You need to be punched
q_fostercare-qna	1	I am hungry
q_fostercare-qna	1	Somebody's chipper.
q_fostercare-qna	1	Take my temperature
q_fostercare-qna	1	Do you like me
q_fostercare-qna	1	Do I look adorable today
q_fostercare-qna	1	What tasks are you designed for
q_fostercare-qna	1	Can you lift
q_fostercare-qna	1	Do you have a spouse
q_fostercare-qna	1	Can you sneeze
q_fostercare-qna	1	What a great thing to say
q_fostercare-qna	1	You're a broken record
q_fostercare-qna	1	No biggie
q_fostercare-qna	1	Is anyone around to speak
q_fostercare-qna	1	Send a package
q_fostercare-qna	1	Marry me
q_fostercare-qna	1	Don't try to make me laugh
q_fostercare-qna	1	I am nonbinary
q_fostercare-qna	1	Anyone around to talk
q_fostercare-qna	1	Gimme a little tonsil hockey
q_fostercare-qna	1	Should we tie the knot
q_fostercare-qna	1	Have you ever fallen in love with anybody
q_fostercare-qna	1	Do you think I look repulsive to you today
q_fostercare-qna	1	That is a very brilliant thing to say
q_fostercare-qna	1	Well someone's in a good mood today.
q_fostercare-qna	1	Today has made me sad
q_fostercare-qna	1	Why do you always say the same thing
q_fostercare-qna	1	I can tell when you are mad at me
q_fostercare-qna	1	Do I seem gorgeous to you today
q_fostercare-qna	1	You are embarassingly dull
q_fostercare-qna	1	I want a tonsil hockey
q_fostercare-qna	1	Alexa is superior to you
q_fostercare-qna	1	You're a real grotesque.
q_fostercare-qna	1	You're not a dog right
q_fostercare-qna	1	You're not a man are you
q_fostercare-qna	1	Do I have any siblings
q_fostercare-qna	1	Is there someone listening
q_fostercare-qna	1	You seem happy today
q_fostercare-qna	1	I love to party
q_fostercare-qna	1	Can I speak with your manager
q_fostercare-qna	1	I'm tired
q_fostercare-qna	1	You're not artificial right
q_fostercare-qna	1	I'm going to do that
q_fostercare-qna	1	Time to get some shut eye
q_fostercare-qna	1	What can you tell me about Alexa
q_fostercare-qna	1	What is the meaning of life
q_fostercare-qna	1	Are you having a good day
q_fostercare-qna	1	Are you committed to someone
q_fostercare-qna	1	Why do you dislike me
q_fostercare-qna	1	How did you come into being
q_fostercare-qna	1	lovely
q_fostercare-qna	1	You're more intelligent
q_fostercare-qna	1	You are bisexual.
q_fostercare-qna	1	I lost my keys
q_fostercare-qna	1	Do you want a beer
q_fostercare-qna	1	You are not working for me anymore
q_fostercare-qna	1	How has your friday been
q_fostercare-qna	1	How bout a kiss
q_fostercare-qna	1	Are you a country music fan
q_fostercare-qna	1	I'm in such a good mood.
q_fostercare-qna	1	You're not a human or a bot are you
q_fostercare-qna	1	I'm a soccer fan
q_fostercare-qna	1	What is life about
q_fostercare-qna	1	I'm very attracted to you
q_fostercare-qna	1	I love to sleep in
q_fostercare-qna	1	Somebody's happy today
q_fostercare-qna	1	Who will I work with as a foster parent
q_fostercare-qna	1	Do you and Siri hang out
q_fostercare-qna	1	I go walking in the evening
q_fostercare-qna	1	Somebody's feeling happy today.
q_fostercare-qna	1	You're not spying on me
q_fostercare-qna	1	Someone's in a good mood.
q_fostercare-qna	1	Which one of us is younger
q_fostercare-qna	1	I am pregnant
q_fostercare-qna	1	Watch videos
q_fostercare-qna	1	Am I ugly to you today
q_fostercare-qna	1	I'm running errands
q_fostercare-qna	1	I want something funny
q_fostercare-qna	1	Do you think I am cute today
q_fostercare-qna	1	Blow me a kiss
q_fostercare-qna	1	Please ask anything
q_fostercare-qna	1	Show me your tits
q_fostercare-qna	1	What is your function
q_fostercare-qna	1	Between the two of us who is more clever
q_fostercare-qna	1	What state are you in
q_fostercare-qna	1	Oh, morning
q_fostercare-qna	1	What's going on with your gender
q_fostercare-qna	1	You're obviously more knowledgeable
q_fostercare-qna	1	Who is your boyfriend
q_fostercare-qna	1	Will you ask anything about me
q_fostercare-qna	1	Can you get hurt
q_fostercare-qna	1	Have a good night
q_fostercare-qna	1	Who developed you
q_fostercare-qna	1	Are you close with your mom
